snapped_at,price,market_cap,total_volume
2020-01-11 00:00:00 UTC,1.0512024124761163,1740693.415284912,107570.40049441911
2020-01-12 00:00:00 UTC,1.0033277084929768,1676544.4060696815,101379.29444184713
2020-01-13 00:00:00 UTC,1.0005499307739978,1664870.4494685873,95833.45260725699
2020-01-14 00:00:00 UTC,0.9889241660302125,1642516.0932664077,115866.28609591136
2020-01-15 00:00:00 UTC,1.0107482271138164,1673632.459590745,100289.1386661297
2020-01-16 00:00:00 UTC,0.9899992245883535,1648282.3985560655,114272.30949846687
2020-01-17 00:00:00 UTC,0.9822324356993286,1633095.0104989936,157953.37930430184
2020-01-18 00:00:00 UTC,0.9841349383719712,1640277.1828171446,175674.26083124883
2020-01-19 00:00:00 UTC,0.9808829942056126,1630915.546648597,96414.8314404792
2020-01-20 00:00:00 UTC,0.9690954607301141,1612862.0549472696,146889.54428674496
2020-01-21 00:00:00 UTC,0.9660150527217576,1605322.4902512087,174591.25478078614
2020-01-22 00:00:00 UTC,0.9680435315983904,1615625.0024496517,180775.9718520185
2020-01-23 00:00:00 UTC,0.9898451916970623,1645502.7515797175,103412.45899004066
2020-01-24 00:00:00 UTC,0.9778227644561941,1620196.3989652153,179271.49128031646
2020-01-25 00:00:00 UTC,0.977132443537261,1626048.9010150277,159162.5957165276
2020-01-26 00:00:00 UTC,0.9632173156447399,1606508.827275515,185177.73835853222
2020-01-27 00:00:00 UTC,0.9748731427494399,1671208.4364621767,172389.54731175394
2020-01-28 00:00:00 UTC,0.9721594931646418,1665925.2591939042,96805.75739997934
2020-01-29 00:00:00 UTC,0.9949909908050643,1711515.060535239,137535.43168225657
2020-01-30 00:00:00 UTC,0.9805994922296292,1691908.3019289572,96165.61738002973
2020-01-31 00:00:00 UTC,0.9973615437641614,1709981.7219537427,101075.2374945562
2020-02-01 00:00:00 UTC,1.0012545090512148,1820754.8436251383,116941.9332790544
2020-02-02 00:00:00 UTC,1.0069436262837743,1829700.6604868534,101196.83089288484
2020-02-03 00:00:00 UTC,1.0011153918530928,1820733.1785786664,106850.4362587297
2020-02-04 00:00:00 UTC,0.9973743758337618,1798526.281738149,92473.57229230102
2020-02-05 00:00:00 UTC,0.9705216547696951,1763642.3771605843,109749.20537565781
2020-02-06 00:00:00 UTC,0.9910672117262364,1803544.2283233071,209470.94759924855
2020-02-07 00:00:00 UTC,0.9898433448530163,1800291.4214690467,230552.11743366974
2020-02-08 00:00:00 UTC,0.9936505776528939,1807594.9437820902,211884.27013269122
2020-02-09 00:00:00 UTC,0.9893132285750077,1798705.5164879588,210419.36404686546
2020-02-10 00:00:00 UTC,1.0087294060062795,1832324.2771926047,214465.7019184203
2020-02-11 00:00:00 UTC,0.9882700694001113,1798188.7269094551,204697.38587465652
2020-02-12 00:00:00 UTC,1.019662708257184,1852115.8872701426,170120.54491632828
2020-02-13 00:00:00 UTC,1.0551589311315361,1920225.230438932,727889.58814903
2020-02-14 00:00:00 UTC,1.0599685870931537,1944539.581745226,1573088.533075718
2020-02-15 00:00:00 UTC,1.0502405085870887,1926954.5036262502,1509206.6873057117
2020-02-16 00:00:00 UTC,1.0236589132395284,1894844.350626805,1499297.8344386094
2020-02-17 00:00:00 UTC,1.067946367655895,1976716.0948228554,1701790.5132152392
2020-02-18 00:00:00 UTC,1.0745677850357458,1990908.8690589978,1682377.8369557376
